episode,timestep,reward
6,600,-230.5832
13,1200,-203.5411
19,1800,-133.0699
26,2400,-183.9113
32,3000,-128.2303
39,3600,-106.1896
45,4200,-159.098
50,4800,-173.3663
55,5400,-145.9526
60,6000,-167.1317
65,6600,-192.5299
71,7200,-105.6677
78,7800,-129.8939
84,8400,-95.2654
90,9000,-93.8869
96,9600,-94.3882
102,10200,-85.7408
106,10800,-124.4337
112,11400,-69.2695
118,12000,-60.1299
123,12600,-64.4219
129,13200,-44.318
133,13800,-81.0925
136,14400,-94.4091
140,15000,5.3655
143,15600,-119.176
145,16200,24.9455
149,16800,-17.2604
153,17400,-69.3316
158,18000,-110.5465
162,18600,-45.1822
167,19200,-58.0272
170,19800,-13.7195
173,20400,-36.1601
175,21000,-52.1803
179,21600,-122.3537
181,22200,-26.868
184,22800,-6.5156
188,23400,-48.9814
192,24000,-63.8221
195,24600,-113.4741
197,25200,4.2127
199,25800,-2.0146
201,26400,-66.1558
203,27000,-132.3196
205,27600,45.2645
207,28200,8.8277
210,28800,-126.7655
212,29400,48.7805
214,30000,54.3022
217,30600,73.0351
219,31200,-74.7481
222,31800,68.4204
226,32400,-47.9
230,33000,-14.168
233,33600,-22.4436
236,34200,-49.7062
238,34800,-58.3443
241,35400,52.1605
244,36000,-13.6473
246,36600,93.4309
248,37200,87.5949
250,37800,51.5321
252,38400,37.8182
254,39000,57.5294
256,39600,-26.083
259,40200,75.1378
262,40800,7.5521
264,41400,131.5584
266,42000,16.652
268,42600,49.2214
270,43200,44.2458
272,43800,7.0079
274,44400,19.0054
276,45000,3.7509
278,45600,94.0571
280,46200,95.2762
282,46800,95.5437
284,47400,144.8931
286,48000,107.4854
289,48600,61.0495
292,49200,43.2533
294,49800,82.0217
296,50400,89.0186
298,51000,5.9945
300,51600,72.01
302,52200,63.8061
306,52800,47.3969
309,53400,21.9716
312,54000,-14.4332
316,54600,23.0527
319,55200,37.1748
322,55800,66.9564
324,56400,86.9211
328,57000,39.6286
331,57600,59.1607
333,58200,101.8106
335,58800,102.7252
340,59400,18.9426
342,60000,54.6688
345,60600,34.9175
347,61200,83.7853
349,61800,92.7255
351,62400,158.4745
354,63000,30.9911
356,63600,138.3574
358,64200,51.7955
360,64800,124.2546
363,65400,106.2049
365,66000,94.7466
368,66600,62.8397
371,67200,68.701
373,67800,77.9285
