episode,timestep,reward
109,2000,0.1761
223,4000,1.031
334,6000,2.467
446,8000,1.8766
560,10000,2.5992
669,12000,3.5343
778,14000,3.972
890,16000,3.7515
996,18000,4.7425
1104,20000,5.1278
1209,22000,5.459
1314,24000,5.8505
1418,26000,6.72
1510,28000,7.1806
1606,30000,8.472
1703,32000,8.1396
1798,34000,8.7415
1890,36000,9.1942
1981,38000,8.7965
2071,40000,9.2807
2156,42000,10.2746
2243,44000,10.5169
2324,46000,11.632
2409,48000,11.0721
2487,50000,11.7852
2564,52000,12.5341
2639,54000,13.6717
2714,56000,13.9966
2785,58000,15.686
2856,60000,14.6726
2914,62000,19.3691
2974,64000,19.8935
3030,66000,21.7221
3093,68000,17.5171
3147,70000,20.9708
3200,72000,22.7905
3250,74000,24.9943
3297,76000,26.637
3343,78000,28.8271
3394,80000,25.5434
3438,82000,29.0665
3480,84000,30.5831
3516,86000,32.3467
3558,88000,30.4586
3597,90000,35.577
3637,92000,30.0064
3675,94000,36.4004
3710,96000,36.9336
3738,98000,43.1121
3773,100000,35.9098
3802,102000,41.5076
3830,104000,40.6076
3857,106000,45.4419
3882,108000,49.101
3910,110000,45.197
3937,112000,50.2169
3961,114000,52.3267
3985,116000,50.1461
4005,118000,59.1646
4029,120000,50.7212
4052,122000,50.8394
4071,124000,62.3338
4088,126000,69.6824
4109,128000,60.5037
4121,130000,94.5798
4136,132000,73.6888
4152,134000,69.6189
4164,136000,90.1477
4179,138000,83.8296
4194,140000,81.5205
4206,142000,98.249
4217,144000,93.2814
4228,146000,104.222
4237,148000,130.1135
4246,150000,111.1766
4255,152000,107.079
4266,154000,113.175
4280,156000,92.7105
4287,158000,142.9189
4297,160000,115.6476
4305,162000,95.403
4315,164000,129.442
4321,166000,179.7286
4326,168000,170.6735
4330,170000,275.5652
4333,172000,358.9999
4341,174000,150.7286
4346,176000,213.191
4350,178000,248.8517
4355,180000,203.6944
4357,182000,535.3675
4361,184000,242.058
4364,186000,379.2967
4367,188000,339.1567
4369,190000,414.1965
4374,192000,250.2226
4377,194000,322.0567
4379,196000,489.8994
4381,198000,338.0403
4385,200000,332.6445
4390,202000,188.1402
4392,204000,527.0481
4394,206000,403.8638
4397,208000,410.0887
4400,210000,403.6528
4403,212000,294.6976
4406,214000,403.3775
4409,216000,332.339
4411,218000,315.5125
4413,220000,499.4465
4415,222000,488.851
4417,224000,509.1367
4420,226000,402.6016
4424,228000,260.031
4427,230000,454.3791
4430,232000,279.2817
4433,234000,327.8547
4435,236000,553.1296
4437,238000,477.3557
4439,240000,557.2632
4441,242000,562.6859
4443,244000,536.7767
4446,246000,440.2062
4449,248000,319.3605
4453,250000,304.3702
4455,252000,565.0473
4457,254000,572.4404
4459,256000,596.8991
4461,258000,564.423
4463,260000,570.2149
4465,262000,589.8235
4467,264000,602.6118
4469,266000,577.4194
4471,268000,454.053
4473,270000,585.5416
4475,272000,603.3063
4478,274000,488.8021
4480,276000,601.2294
4482,278000,590.4404
4484,280000,610.2621
4486,282000,611.7927
4488,284000,612.2395
4490,286000,590.1807
4492,288000,614.3128
4494,290000,620.4866
4497,292000,449.8351
4499,294000,593.8501
4501,296000,636.5936
4503,298000,611.9043
4505,300000,629.428
4507,302000,476.298
4509,304000,620.553
4512,306000,520.5178
4514,308000,515.4837
4518,310000,283.2962
4521,312000,496.6441
4524,314000,431.7486
4526,316000,575.1713
4530,318000,447.5792
4533,320000,275.1357
4535,322000,664.2071
4537,324000,658.2799
4541,326000,418.1405
4543,328000,670.1121
4546,330000,471.1719
4549,332000,372.0279
4552,334000,405.9976
4554,336000,656.2196
4558,338000,372.4602
4560,340000,578.2539
4563,342000,461.2499
4565,344000,675.579
4568,346000,394.2561
4570,348000,672.7426
4573,350000,490.2743
4575,352000,692.6989
4578,354000,423.3902
4580,356000,648.8791
4582,358000,683.1732
4584,360000,689.837
4587,362000,415.4667
4589,364000,629.9846
4591,366000,693.469
4593,368000,681.2122
4595,370000,608.7698
4598,372000,518.6365
4600,374000,692.9825
4603,376000,504.4021
4605,378000,673.161
4607,380000,627.9885
4610,382000,439.5472
4613,384000,534.3839
4615,386000,697.3092
4617,388000,700.2267
4619,390000,689.4936
4621,392000,634.3832
4623,394000,505.3139
4625,396000,684.4931
4627,398000,686.0785
4629,400000,672.2003
4631,402000,713.878
4634,404000,586.824
4636,406000,587.8101
4638,408000,676.2559
4640,410000,683.4992
4642,412000,682.8752
4644,414000,552.2736
4646,416000,710.5468
4649,418000,575.7723
4651,420000,698.9398
4653,422000,695.8714
4655,424000,699.7671
4657,426000,693.6899
4659,428000,704.0269
4661,430000,711.1442
4663,432000,706.7666
4665,434000,707.6583
4667,436000,691.7747
4669,438000,724.065
4671,440000,728.411
4673,442000,725.7623
4676,444000,503.5922
4678,446000,649.6556
4680,448000,733.6492
4682,450000,688.8674
4685,452000,583.8797
4687,454000,613.5696
4690,456000,496.5221
4692,458000,677.9006
4694,460000,716.8142
4697,462000,478.3412
4700,464000,511.9782
4702,466000,716.2051
4704,468000,414.8037
4706,470000,734.9851
4709,472000,458.3062
4711,474000,711.6557
4713,476000,718.5167
4715,478000,722.789
4717,480000,701.3495
4720,482000,700.5577
4722,484000,745.8624
4724,486000,590.3232
4726,488000,692.6749
4728,490000,672.232
4730,492000,676.6253
4732,494000,736.931
4734,496000,694.5722
4737,498000,464.2272
4739,500000,625.9181
4742,502000,612.6416
4744,504000,771.8606
4747,506000,598.5012
4749,508000,610.5534
4752,510000,662.403
4754,512000,790.722
4756,514000,773.6829
4758,516000,517.7036
4760,518000,771.5828
4762,520000,808.1133
4766,522000,558.3034
4768,524000,810.9997
4770,526000,803.8426
4772,528000,792.8212
4775,530000,527.8421
4778,532000,330.6087
4780,534000,758.737
4783,536000,635.7976
4785,538000,523.0157
4787,540000,740.7752
4789,542000,776.9449
4791,544000,780.7901
4793,546000,773.6154
4797,548000,408.6391
4799,550000,776.8577
4801,552000,794.2464
4803,554000,785.0855
4805,556000,789.2452
4807,558000,808.7734
4809,560000,774.2548
4811,562000,785.0217
4813,564000,737.1347
4815,566000,772.5125
4817,568000,712.7991
4819,570000,774.0905
4821,572000,778.0662
4824,574000,658.179
4826,576000,809.994
4828,578000,631.6756
4831,580000,639.102
4833,582000,763.2396
4835,584000,814.4404
4837,586000,797.0903
4839,588000,775.7978
4841,590000,768.5174
4843,592000,802.844
4845,594000,755.8128
4847,596000,776.2176
4849,598000,797.6175
4851,600000,802.3776
4853,602000,770.5956
4855,604000,807.7711
4857,606000,788.233
4860,608000,535.2124
4862,610000,783.9597
4864,612000,654.3239
4866,614000,783.0806
4868,616000,791.6689
4870,618000,807.866
4872,620000,791.7933
4874,622000,785.6394
4877,624000,586.1856
4879,626000,793.6296
4882,628000,580.765
4884,630000,814.0473
4886,632000,817.1602
4888,634000,563.462
4890,636000,811.3933
4892,638000,860.7525
4894,640000,790.353
4896,642000,845.1645
4898,644000,835.3402
4901,646000,490.1584
4903,648000,824.4027
4906,650000,626.1599
4908,652000,836.6934
4910,654000,826.9178
4912,656000,593.2612
4915,658000,840.7577
4917,660000,808.5138
4919,662000,819.9249
4921,664000,856.5585
4923,666000,808.1843
4925,668000,750.1977
4927,670000,843.9495
4929,672000,832.4934
4931,674000,743.262
4933,676000,867.8698
4935,678000,852.1421
4938,680000,631.262
4940,682000,830.6167
4942,684000,841.1298
4944,686000,695.1695
4946,688000,823.3336
4949,690000,655.2379
4951,692000,539.2959
4954,694000,689.7939
4956,696000,837.257
4958,698000,790.4817
4960,700000,775.5098
4962,702000,811.408
4964,704000,724.6318
4967,706000,520.0055
4969,708000,824.2632
4971,710000,847.069
4974,712000,652.9735
4976,714000,817.2964
4978,716000,817.1049
4980,718000,845.4389
4982,720000,828.5444
4984,722000,833.0556
4987,724000,356.4519
4990,726000,686.9588
4993,728000,579.1996
4995,730000,863.6726
4997,732000,797.7826
4999,734000,830.8182
5001,736000,848.623
5004,738000,552.6342
5006,740000,828.5227
5008,742000,575.7977
5010,744000,833.295
5012,746000,847.3224
5014,748000,801.3615
5016,750000,826.4859
5018,752000,898.1798
5020,754000,883.4071
5022,756000,917.4427
5024,758000,894.9231
5026,760000,844.5574
5028,762000,872.2705
5030,764000,904.8988
5032,766000,895.8529
5035,768000,618.4442
5037,770000,742.3445
5039,772000,903.4264
5041,774000,922.3879
5044,776000,675.3753
5047,778000,609.8382
5049,780000,880.4757
5051,782000,911.1661
5053,784000,905.7813
5055,786000,859.0866
5057,788000,832.9909
5059,790000,879.8633
5062,792000,725.8761
5064,794000,890.4727
5067,796000,572.7538
5069,798000,914.7714
5071,800000,926.2059
5073,802000,930.0265
5075,804000,804.3467
5078,806000,613.4393
5080,808000,916.2392
5082,810000,831.1925
5084,812000,878.352
5086,814000,942.5936
5089,816000,849.0203
5091,818000,940.8393
5093,820000,919.4458
5096,822000,576.1784
5098,824000,725.7248
5100,826000,894.5042
5102,828000,899.4996
5104,830000,775.6258
5106,832000,921.1329
5108,834000,932.244
5110,836000,910.61
5112,838000,916.8478
5114,840000,891.9187
5116,842000,936.6989
5118,844000,935.9679
5120,846000,917.434
5123,848000,702.1437
5125,850000,607.5718
5127,852000,921.8963
5129,854000,897.4743
5131,856000,879.9804
5133,858000,941.2643
5135,860000,837.7381
5137,862000,895.9848
5139,864000,904.0933
5141,866000,927.1635
5143,868000,693.4856
5145,870000,933.995
5147,872000,928.6405
5150,874000,792.6017
5152,876000,932.5349
5154,878000,932.8908
5156,880000,920.5466
5158,882000,937.1389
5161,884000,664.7358
5163,886000,929.7065
5165,888000,933.9641
5168,890000,492.7685
5170,892000,932.344
5172,894000,907.9742
5174,896000,924.527
5176,898000,815.0667
5179,900000,756.095
5181,902000,572.2107
5183,904000,957.3268
5185,906000,925.4135
5188,908000,716.8845
5190,910000,920.7043
5192,912000,943.0147
5194,914000,903.8295
5196,916000,976.1992
5198,918000,870.2843
5200,920000,932.0854
5202,922000,955.4063
5204,924000,933.8667
5206,926000,840.9133
5208,928000,911.858
5210,930000,945.261
5212,932000,953.3833
5214,934000,935.7543
5216,936000,948.7447
5218,938000,939.9681
5220,940000,925.6151
5222,942000,953.711
5225,944000,768.9334
5227,946000,941.6031
5229,948000,943.6763
5231,950000,716.9273
5233,952000,928.8717
5235,954000,915.1833
5237,956000,907.4671
5239,958000,920.3976
5241,960000,904.0257
5243,962000,885.9368
5245,964000,816.3836
5247,966000,552.4226
5249,968000,920.0495
5251,970000,922.7573
5253,972000,933.3245
5255,974000,784.4749
5257,976000,894.1633
5260,978000,711.0036
5263,980000,741.0805
5265,982000,938.4018
5267,984000,864.7272
5269,986000,921.8336
5271,988000,947.463
5273,990000,914.823
5275,992000,922.0297
5277,994000,963.8008
5279,996000,938.1565
5281,998000,561.5437
5284,1000000,937.5967
5286,1002000,1012.2028
5288,1004000,989.9189
5290,1006000,960.2366
5292,1008000,1012.5398
5294,1010000,995.6448
5296,1012000,986.8137
5298,1014000,787.675
5300,1016000,1033.509
5302,1018000,1034.8103
5304,1020000,793.4388
5306,1022000,1014.9129
5308,1024000,1023.6861
5311,1026000,790.0704
5313,1028000,1010.6366
5315,1030000,1019.3112
5317,1032000,1039.9303
5319,1034000,989.3616
5321,1036000,997.9205
5323,1038000,1009.3744
5325,1040000,1011.3245
5327,1042000,1016.0716
5329,1044000,1026.7087
5331,1046000,1002.0079
5333,1048000,1007.1902
5335,1050000,1022.99
5337,1052000,976.5914
5339,1054000,1036.5547
5341,1056000,1021.6218
5343,1058000,1022.789
5345,1060000,1014.3215
5347,1062000,994.1804
5349,1064000,1025.2969
5351,1066000,1036.149
5353,1068000,1018.4202
5355,1070000,1032.3241
5357,1072000,1031.8192
5359,1074000,1025.7449
5361,1076000,1048.1426
5363,1078000,1034.8262
5365,1080000,998.069
5368,1082000,672.3062
5370,1084000,1030.8501
5372,1086000,1027.9512
5374,1088000,854.0528
5376,1090000,1009.1312
5378,1092000,1031.485
5380,1094000,1023.5728
5382,1096000,1044.3038
5384,1098000,1057.9342
5386,1100000,876.5021
5388,1102000,1036.046
5390,1104000,1036.9257
5392,1106000,1046.406
5394,1108000,799.0857
5396,1110000,1028.3984
5398,1112000,1012.3897
5400,1114000,1021.3373
5404,1116000,617.8609
5406,1118000,1046.8393
5408,1120000,1046.5481
5411,1122000,731.6254
5413,1124000,1062.2786
5415,1126000,1019.4231
5417,1128000,788.0002
5419,1130000,1017.0691
5421,1132000,1005.1922
5423,1134000,1044.5913
5425,1136000,1011.2053
5427,1138000,877.698
5429,1140000,1038.022
5431,1142000,1046.0623
5433,1144000,1033.4067
5435,1146000,1066.6928
5439,1148000,569.3627
5441,1150000,1028.4918
5443,1152000,1032.4522
5445,1154000,1056.9372
5447,1156000,876.27
5449,1158000,802.2882
5451,1160000,1021.5323
5453,1162000,1003.5901
5455,1164000,1017.5798
5457,1166000,943.143
5459,1168000,1003.7796
5461,1170000,1004.0559
5463,1172000,1006.3005
5465,1174000,1076.5076
5467,1176000,1080.7601
5469,1178000,1043.9851
5471,1180000,991.9639
5473,1182000,1057.1693
5475,1184000,1028.0329
5477,1186000,971.5674
5479,1188000,976.145
5481,1190000,975.3446
5483,1192000,1047.6739
5485,1194000,1051.1776
5487,1196000,1067.3416
5489,1198000,1062.6751
5491,1200000,1045.1571
5493,1202000,1059.1593
5495,1204000,784.5659
5497,1206000,1047.3772
5499,1208000,1053.6596
5502,1210000,1002.1
5504,1212000,1077.9005
5506,1214000,1060.597
5508,1216000,577.2105
5512,1218000,647.5619
5514,1220000,1052.7585
5516,1222000,720.2865
5519,1224000,684.5494
5522,1226000,719.2627
5524,1228000,1090.6608
5526,1230000,1073.0452
5530,1232000,705.5053
5532,1234000,1067.8838
5534,1236000,1055.8134
5536,1238000,1055.3948
5538,1240000,973.2109
5540,1242000,999.9187
5542,1244000,744.0571
5545,1246000,819.4162
5547,1248000,986.7674
5549,1250000,1023.888
5551,1252000,1171.0495
5553,1254000,1164.3254
5555,1256000,1142.1018
5557,1258000,1148.5378
5559,1260000,1154.3931
5561,1262000,1161.1439
5563,1264000,1142.93
5565,1266000,1179.0962
5567,1268000,1167.4009
5570,1270000,770.1037
5572,1272000,1154.2412
5574,1274000,1153.3399
5576,1276000,1166.5545
5578,1278000,1185.2261
5580,1280000,1145.0042
5582,1282000,1184.755
5584,1284000,1162.7978
5586,1286000,1195.9791
5588,1288000,1165.691
5590,1290000,1183.0235
5592,1292000,1160.6924
5594,1294000,1150.3721
5596,1296000,590.6503
5599,1298000,1055.9737
5602,1300000,835.0023
5604,1302000,591.2618
5607,1304000,952.0281
5609,1306000,1152.1206
5611,1308000,1163.0698
5613,1310000,1064.4561
5616,1312000,813.08
5618,1314000,1135.8175
5620,1316000,1158.0826
5623,1318000,782.4805
5625,1320000,1158.6356
5627,1322000,1137.425
5629,1324000,1106.7046
5631,1326000,705.2696
5633,1328000,1137.0804
5635,1330000,1101.1604
5638,1332000,1103.5995
5640,1334000,1120.4864
5642,1336000,1119.3978
5644,1338000,1145.1585
5646,1340000,909.932
5648,1342000,1132.3455
5650,1344000,1150.2687
5652,1346000,1152.6198
5654,1348000,972.4436
5657,1350000,957.3367
5659,1352000,799.8412
5662,1354000,1023.612
5664,1356000,833.9592
5666,1358000,1126.6174
5668,1360000,1180.3177
5670,1362000,1158.1529
5672,1364000,1161.3991
5674,1366000,1168.7499
5676,1368000,1186.1348
5678,1370000,1187.0866
5681,1372000,900.9872
5685,1374000,539.0954
5687,1376000,1158.566
5689,1378000,1031.6616
5691,1380000,1185.015
5693,1382000,1128.2576
5696,1384000,798.5531
5698,1386000,1132.1086
5700,1388000,887.268
5702,1390000,1172.2787
5704,1392000,1187.0666
5706,1394000,1165.6498
5708,1396000,1160.987
5710,1398000,1203.4038
5712,1400000,1104.8544
5714,1402000,1165.3582
5717,1404000,792.3461
5719,1406000,1166.3248
5721,1408000,1180.6414
5724,1410000,981.5706
5727,1412000,871.2738
5729,1414000,1185.6302
5731,1416000,1161.4577
5733,1418000,1191.9589
5735,1420000,747.5828
5738,1422000,1013.474
5740,1424000,1195.1313
5743,1426000,817.3814
5745,1428000,1180.7375
5747,1430000,1167.549
5749,1432000,1191.8588
5751,1434000,1198.9254
5753,1436000,1179.175
5755,1438000,766.4272
5758,1440000,1086.4653
5760,1442000,1143.2177
5762,1444000,1173.6591
5764,1446000,1186.4244
5766,1448000,679.7728
5768,1450000,1175.9238
5770,1452000,797.1323
5773,1454000,932.8127
5775,1456000,1211.3317
5778,1458000,919.2978
5780,1460000,1200.1603
5782,1462000,1180.1486
5784,1464000,1198.1424
5786,1466000,935.0407
5788,1468000,1196.5113
5790,1470000,1180.2435
5793,1472000,936.6081
5795,1474000,1175.8385
5797,1476000,1174.6036
5799,1478000,1146.5452
5801,1480000,697.015
5803,1482000,1156.8235
5805,1484000,1179.3742
5807,1486000,1180.032
5809,1488000,1183.3
5811,1490000,1176.6663
5814,1492000,837.2105
5816,1494000,1193.1642
5818,1496000,1181.5864
5820,1498000,1002.5126
5822,1500000,1204.5962
5824,1502000,1219.5814
5826,1504000,1221.8255
5828,1506000,1236.4468
5830,1508000,1233.5056
5832,1510000,1247.5385
5834,1512000,1242.0393
5836,1514000,1262.0578
5838,1516000,1249.418
5840,1518000,1246.1108
5842,1520000,1252.8339
5844,1522000,1231.363
5846,1524000,1233.4735
5848,1526000,1264.6404
5850,1528000,1237.0516
5853,1530000,1045.2156
5855,1532000,1232.7053
5857,1534000,1236.6409
5859,1536000,1244.9051
5861,1538000,1233.9445
5863,1540000,1211.7932
5865,1542000,1237.1085
5867,1544000,1194.9089
5869,1546000,1214.7546
5871,1548000,1252.9992
5873,1550000,1231.161
5875,1552000,1071.575
5877,1554000,1247.4099
5880,1556000,863.1484
5882,1558000,1246.4284
5885,1560000,893.1036
5887,1562000,1245.0186
5889,1564000,1065.9089
5891,1566000,1243.3129
5893,1568000,1237.4882
5895,1570000,1220.4538
5898,1572000,840.6004
5900,1574000,1247.4206
5902,1576000,868.871
5904,1578000,1264.0923
5906,1580000,1215.9557
5908,1582000,1203.802
5910,1584000,1251.2898
5912,1586000,1231.1112
5914,1588000,1199.3318
5916,1590000,1213.1868
5918,1592000,1190.8771
5920,1594000,1182.1688
5923,1596000,828.2527
5925,1598000,1226.1204
5927,1600000,1224.5477
5929,1602000,1257.0573
5931,1604000,1234.2249
5933,1606000,1253.7401
5935,1608000,1247.6896
5938,1610000,1082.4561
5940,1612000,1232.8639
5942,1614000,794.4683
5945,1616000,892.5466
5948,1618000,1052.0276
5950,1620000,1219.0222
5952,1622000,1070.9081
5954,1624000,763.6447
5956,1626000,1223.4868
5958,1628000,1160.9092
5961,1630000,1219.0335
5963,1632000,1279.3421
5965,1634000,1220.8604
5967,1636000,1243.9129
5969,1638000,1218.8305
5971,1640000,1254.948
5973,1642000,1247.5121
5975,1644000,1260.6992
5977,1646000,1234.182
5979,1648000,1240.7171
5981,1650000,1235.5474
5983,1652000,1260.716
5985,1654000,1240.574
5987,1656000,1207.6515
5989,1658000,1243.4388
5991,1660000,1242.0086
5993,1662000,1246.7371
5995,1664000,1234.9903
5997,1666000,1232.6367
5999,1668000,1219.7612
6001,1670000,1191.5712
6003,1672000,1213.8382
6005,1674000,1251.6997
6007,1676000,1232.9131
6009,1678000,1228.9859
6011,1680000,1234.1974
6013,1682000,650.7509
6015,1684000,1215.3293
6017,1686000,1231.4441
6019,1688000,1209.1404
6022,1690000,840.804
6024,1692000,1236.3633
6026,1694000,1236.1371
6029,1696000,850.5458
6031,1698000,1241.0565
6033,1700000,1232.9599
6035,1702000,1190.0724
6037,1704000,1257.3022
6039,1706000,1233.9464
6041,1708000,1193.7951
6043,1710000,1217.7873
6045,1712000,1226.3327
6047,1714000,1234.5568
6049,1716000,1249.1668
6051,1718000,1240.2551
6053,1720000,1240.9918
6055,1722000,1237.527
6057,1724000,1071.6373
6059,1726000,1217.7155
6061,1728000,1242.4497
6063,1730000,1217.8091
6065,1732000,1222.3658
6067,1734000,1237.6202
6069,1736000,1186.2123
6072,1738000,1000.9385
6074,1740000,1070.3619
6076,1742000,1242.3518
6078,1744000,1227.1689
6081,1746000,892.7139
6083,1748000,1182.0458
6086,1750000,809.6062
6088,1752000,1275.584
6090,1754000,1279.7825
6092,1756000,1308.8172
6094,1758000,1283.0752
6097,1760000,930.8958
6099,1762000,1299.4588
6101,1764000,1278.0787
6103,1766000,1300.7189
6105,1768000,840.1776
6107,1770000,1139.5285
6109,1772000,1281.5937
6111,1774000,1317.7303
6113,1776000,1286.7861
6115,1778000,1291.9403
6118,1780000,951.1061
6120,1782000,1256.9531
6122,1784000,1309.0293
6124,1786000,1270.1611
6126,1788000,1281.3633
6130,1790000,721.7695
6132,1792000,1256.4199
6134,1794000,1255.5235
6136,1796000,1323.5508
6138,1798000,1193.7845
6140,1800000,1311.8131
6143,1802000,888.302
6145,1804000,1276.614
6147,1806000,1320.6902
6149,1808000,1244.8602
6151,1810000,1309.0367
6153,1812000,1235.6477
6155,1814000,933.3387
6158,1816000,935.7104
6160,1818000,1301.6107
6162,1820000,959.1736
6164,1822000,1266.267
6166,1824000,1312.9194
6168,1826000,1290.3623
6170,1828000,1285.5193
6173,1830000,943.3798
6175,1832000,1263.4129
6178,1834000,1076.1621
6180,1836000,1296.8439
6182,1838000,1319.5295
6184,1840000,767.2196
6186,1842000,1276.2913
6188,1844000,1305.0526
6190,1846000,1239.964
6192,1848000,1303.5306
6194,1850000,1153.822
6196,1852000,1262.5851
6198,1854000,1263.1224
6200,1856000,1281.8983
6202,1858000,1291.025
6205,1860000,968.2786
6207,1862000,1302.3454
6209,1864000,1285.9961
6211,1866000,1292.1041
6213,1868000,875.8068
6215,1870000,1302.7034
6217,1872000,1256.8819
6219,1874000,1267.1777
6221,1876000,1276.8949
6223,1878000,1308.6982
6225,1880000,1292.5278
6227,1882000,1151.3758
6229,1884000,1285.9484
6231,1886000,1283.2787
6233,1888000,1289.9069
6235,1890000,1294.0612
6237,1892000,1293.5904
6239,1894000,1264.6067
6241,1896000,1300.9852
6244,1898000,1007.916
6246,1900000,1295.7129
6248,1902000,1309.8306
6250,1904000,1134.6433
6252,1906000,1291.3652
6254,1908000,1268.5665
6256,1910000,1290.9578
6258,1912000,1284.8773
6260,1914000,1311.565
6262,1916000,1311.0296
6264,1918000,1263.3372
6266,1920000,1322.6278
6269,1922000,968.5164
6272,1924000,1073.3938
6274,1926000,1305.1737
6276,1928000,1313.6104
6278,1930000,1322.5863
6280,1932000,1302.0931
6282,1934000,1317.3146
6284,1936000,1311.995
6286,1938000,1328.3395
6288,1940000,1313.1952
6290,1942000,1335.4149
6292,1944000,1306.1077
6295,1946000,898.8969
6297,1948000,1315.0741
6299,1950000,1341.4475
6301,1952000,1342.2406
6303,1954000,1330.1397
6305,1956000,1319.9601
6307,1958000,1320.6195
6309,1960000,1323.3657
6311,1962000,899.4012
6313,1964000,1339.6915
6315,1966000,1328.6144
6317,1968000,1322.6409
6320,1970000,1029.9881
6322,1972000,1346.4541
6324,1974000,1326.0049
6326,1976000,1317.2365
6328,1978000,1349.0235
6330,1980000,1335.9879
6332,1982000,1325.1226
6334,1984000,1319.8063
6336,1986000,1322.6157
6338,1988000,1360.7223
6340,1990000,1356.7784
6342,1992000,874.8142
6344,1994000,1337.0176
6346,1996000,1332.0078
6348,1998000,1357.5495
6350,2000000,1327.6885
6352,2002000,1354.6925
6354,2004000,1391.8277
6356,2006000,1403.4392
6358,2008000,1405.9154
6360,2010000,1379.1081
6362,2012000,1399.7298
6364,2014000,1398.4945
6366,2016000,1407.1053
6368,2018000,1421.4379
6370,2020000,1376.8204
6372,2022000,1416.3044
6374,2024000,1378.1058
6376,2026000,1379.9773
6378,2028000,1398.8609
