episode,timestep,reward
152,2000,20.5266
306,4000,20.7329
465,6000,21.2114
622,8000,21.3802
783,10000,22.1123
953,12000,21.7776
1100,14000,22.8879
1251,16000,23.3662
1372,18000,24.8995
1498,20000,24.5802
1600,22000,27.4461
1711,24000,26.188
1788,26000,30.2465
1869,28000,28.7804
1932,30000,33.8793
2004,32000,30.1911
2068,34000,35.52
2128,36000,32.8171
2181,38000,41.2665
2236,40000,39.0364
2286,42000,44.2193
2332,44000,42.9408
2382,46000,48.4047
2426,48000,48.8389
2465,50000,52.3276
2507,52000,52.5903
2548,54000,53.7724
2592,56000,52.6938
2633,58000,54.0003
2674,60000,55.0077
2714,62000,58.5583
2754,64000,57.3018
2793,66000,56.5706
2830,68000,59.9256
2866,70000,61.4862
2904,72000,61.2007
2940,74000,59.4714
2974,76000,63.0299
3008,78000,67.2326
3042,80000,66.8402
3074,82000,71.336
3107,84000,64.4764
3138,86000,75.675
3170,88000,70.6748
3200,90000,72.4207
3230,92000,75.9314
3258,94000,77.3501
3285,96000,80.7531
3311,98000,83.8514
3337,100000,86.4131
3362,102000,90.6217
3388,104000,89.8505
3411,106000,92.5559
3437,108000,88.9634
3462,110000,91.6992
3484,112000,98.301
3507,114000,96.8449
3531,116000,90.3987
3555,118000,99.0825
3580,120000,94.1077
3606,122000,97.7781
3629,124000,97.245
3650,126000,103.5033
3674,128000,99.4932
3691,130000,112.9899
3714,132000,100.3857
3739,134000,101.7858
3759,136000,107.4714
3782,138000,101.9573
3805,140000,104.1467
3832,142000,97.8507
3857,144000,102.2092
3882,146000,99.2112
3906,148000,110.0045
3926,150000,113.3937
3950,152000,100.8932
3968,154000,110.3676
3983,156000,119.8774
4000,158000,120.5689
4020,160000,107.9454
4045,162000,98.6456
4068,164000,109.5994
4088,166000,101.5335
4113,168000,101.1255
4136,170000,106.9132
4160,172000,104.8252
4186,174000,98.0925
4205,176000,116.3688
4228,178000,105.0004
4253,180000,108.0439
4279,182000,103.9777
4305,184000,102.1046
4330,186000,107.183
4355,188000,104.8636
4383,190000,102.4213
4408,192000,103.5009
4434,194000,104.2904
4462,196000,98.0083
4488,198000,104.2057
4513,200000,105.8012
4540,202000,99.9767
4565,204000,107.2843
4591,206000,106.1183
4617,208000,103.4383
4643,210000,104.0167
4668,212000,109.2963
4694,214000,108.0566
4720,216000,104.2894
4746,218000,108.9969
4771,220000,113.9384
4797,222000,102.8735
4822,224000,105.8802
4847,226000,111.1942
4871,228000,111.5334
4897,230000,104.2777
4923,232000,105.5156
4949,234000,106.6421
4974,236000,106.6445
4997,238000,107.6311
5022,240000,110.7176
5043,242000,108.461
5069,244000,102.8483
5092,246000,109.9599
5119,248000,107.2174
5145,250000,105.5801
5169,252000,115.4004
5195,254000,118.3352
5221,256000,114.2122
5242,258000,124.8079
5267,260000,115.5768
5292,262000,114.8399
5317,264000,119.1662
5338,266000,124.1898
5363,268000,116.8813
5389,270000,113.6906
5415,272000,119.2045
5440,274000,115.7573
5463,276000,124.1383
5490,278000,115.9516
5514,280000,119.2902
5539,282000,118.6459
5565,284000,115.3726
5589,286000,119.1894
5615,288000,121.7932
5640,290000,121.6763
5665,292000,121.0679
5690,294000,122.5751
5714,296000,124.7809
5741,298000,117.3514
5766,300000,117.5577
5789,302000,121.8945
5813,304000,119.8879
5837,306000,122.285
5860,308000,125.5439
5884,310000,123.3604
5901,312000,132.3843
5926,314000,126.0086
5951,316000,120.8411
5976,318000,117.9101
6002,320000,120.4005
6024,322000,134.7356
6048,324000,127.0987
6072,326000,126.6748
6093,328000,132.423
6118,330000,127.5188
6142,332000,125.5953
6167,334000,118.9132
6192,336000,121.7035
6215,338000,125.8238
6240,340000,123.3695
6260,342000,135.4447
6285,344000,122.1319
6307,346000,131.213
6331,348000,132.0318
6347,350000,154.8128
6372,352000,128.4234
6392,354000,133.2571
6413,356000,126.8297
6436,358000,133.2215
6459,360000,130.4548
6483,362000,134.9345
6505,364000,131.9695
6525,366000,143.4087
6543,368000,138.5139
6560,370000,165.8022
6582,372000,128.4974
6598,374000,163.491
6621,376000,138.9066
6641,378000,152.7354
6663,380000,140.3803
6681,382000,154.3523
6700,384000,151.1849
6719,386000,158.3465
6739,388000,156.1751
6757,390000,162.2712
6777,392000,152.3954
6797,394000,148.8788
6814,396000,162.6518
